,Unnamed: 0,Time,X,Y,Z,X_f,Y_f,Z_f,fAmag,Amag,fAmag_norm,Amag_norm,Q3 threshold,Std threshold,HO threshold
13,13,3004108,96,64,-64,-24.216557,12.118731,-48.472824,55.52404830809427,131.93938001976514,0.33192814396897624,0.007946554507398708,Abnormal data,Abnormal data,Abnormal data
14,14,3004205,64,0,-32,-23.939518,12.086833,-48.387291,55.321984638666876,71.55417527999327,0.33067581192444306,0.004309624268427269,Abnormal data,Abnormal data,Abnormal data
15,15,3004303,0,-64,-32,-23.864441,11.887042,-48.302616,55.1720583646804,71.55417527999327,0.3297466123421392,0.004309624268427269,Abnormal data,Abnormal data,Abnormal data
16,16,3004400,-32,-128,-32,-23.889887,11.520129,-48.218784,55.03172906140662,135.7645019878171,0.32887689200213555,0.008176937128660229,Abnormal data,Abnormal data,Abnormal data
17,17,3004498,-32,64,0,-23.915178,11.657803,-47.972019,54.85576283759851,71.55417527999327,0.3277863043598599,0.004309624268427269,Abnormal data,Abnormal data,Abnormal data
18,18,3004595,-32,96,32,-23.940317,11.878715,-47.564445,54.55840060219635,106.1319932913728,0.3259433394306203,0.006392205795892213,Abnormal data,Abnormal data,Abnormal data
19,19,3004693,32,32,-32,-23.76689,11.931368,-47.485397,54.425045069996344,55.42562584220407,0.32511684050202466,0.003338220604006027,Abnormal data,Abnormal data,Abnormal data
20,20,3004790,0,96,-32,-23.693354,12.150871,-47.407124,54.37328476172222,101.19288512538814,0.324796045116737,0.006094729089142072,Abnormal data,Abnormal data,Abnormal data
21,21,3004888,96,0,32,-23.32398,12.119175,-47.007652,53.85723528249597,101.19288512538814,0.32159772004805404,0.006094729089142072,Abnormal data,Abnormal data,Abnormal data
22,22,3004985,64,-32,-32,-23.054688,12.004358,-46.932411,53.64955220728715,78.38367176906169,0.32031056055556223,0.004720956852378628,Abnormal data,Abnormal data,Abnormal data
23,23,3005083,-64,128,32,-23.180788,12.305709,-46.538548,53.42860522456046,146.64242223858687,0.3189411952095024,0.008832101539671774,Abnormal data,Abnormal data,Abnormal data
24,24,3005180,32,64,-32,-23.01123,12.43997,-46.466248,53.323369763278315,78.38367176906169,0.3182889763284026,0.004720956852378628,Abnormal data,Abnormal data,Abnormal data
25,25,3005278,96,0,-32,-22.646255,12.407711,-46.394642,53.09676980846113,101.19288512538814,0.3168845755001315,0.006094729089142072,Abnormal data,Abnormal data,Abnormal data
26,26,3005375,32,-32,-32,-22.478786,12.292825,-46.323723,52.936723350573466,55.42562584220407,0.3158926539518654,0.003338220604006027,Abnormal data,Abnormal data,Abnormal data
27,27,3005473,0,32,0,-22.410034,12.343722,-46.09655,52.72066974723425,32.0,0.3145536163526507,0.001927322564337235,Abnormal data,Abnormal data,Abnormal data
28,28,3005570,64,64,-32,-22.146431,12.476844,-46.027695,52.58026958138502,96.0,0.31368345682694765,0.005781967693011704,Abnormal data,Abnormal data,Abnormal data
29,29,3005668,-64,-32,32,-22.273941,12.362401,-45.648308,52.27547636721397,78.38367176906169,0.31179443684555097,0.004720956852378628,Abnormal data,Abnormal data,Normal data
30,30,3005765,128,64,64,-21.817131,12.495046,-45.116928,51.64930369105145,156.76734353812338,0.30791360012714625,0.009441913704757256,Abnormal data,Abnormal data,Normal data
31,31,3005863,-32,64,64,-21.848083,12.627147,-44.589527,51.234846444760876,96.0,0.30534491426644944,0.005781967693011704,Abnormal data,Abnormal data,Normal data
32,32,3006009,0,64,-32,-21.781858,12.758706,-44.528839,51.18643784650892,71.55417527999327,0.30504489180821315,0.004309624268427269,Abnormal data,Abnormal data,Normal data
33,33,3006106,0,0,96,-21.716005,12.726083,-43.854492,50.5643602773829,96.0,0.3011894353760426,0.005781967693011704,Abnormal data,Abnormal data,Normal data
34,34,3006204,64,32,32,-21.457531,12.775252,-43.491219,50.15096041339015,78.38367176906169,0.29862730286429084,0.004720956852378628,Abnormal data,Abnormal data,Normal data
35,35,3006301,-64,-64,128,-21.585649,12.579816,-42.672615,49.44839819734591,156.76734353812338,0.2942730259231478,0.009441913704757256,Abnormal data,Abnormal data,Normal data
36,36,3006399,-32,-64,0,-21.616945,12.385074,-42.469196,49.237333173161566,71.55417527999327,0.2929649060913381,0.004309624268427269,Abnormal data,Abnormal data,Normal data
37,37,3006496,32,-32,128,-21.456272,12.272317,-41.65974,48.4408434025882,135.7645019878171,0.28802849339697034,0.008176937128660229,Abnormal data,Abnormal data,Normal data
38,38,3006594,0,0,-64,-21.392097,12.241192,-41.765678,48.49577769701149,64.0,0.2883689602282669,0.00385464512867447,Abnormal data,Abnormal data,Normal data
39,39,3006691,-64,-32,-128,-21.519209,12.129243,-42.172852,48.87478222511722,146.64242223858687,0.29071792041945327,0.008832101539671774,Abnormal data,Abnormal data,Normal data
40,40,3006789,64,0,0,-21.264624,12.098601,-41.974319,48.583987439611604,64.0,0.28891565864075835,0.00385464512867447,Abnormal data,Abnormal data,Normal data
41,41,3006886,64,-64,-32,-21.011118,11.906794,-41.927544,48.38551197249333,96.0,0.2876855652339116,0.005781967693011704,Abnormal data,Abnormal data,Normal data
42,42,3007033,64,0,0,-20.758688,11.876812,-41.731804,48.099119075707655,64.0,0.2859105850853883,0.00385464512867447,Abnormal data,Abnormal data,Normal data
43,43,3007130,32,-32,-32,-20.602226,11.766582,-41.686543,47.96532117487226,55.42562584220407,0.2850813444842339,0.003338220604006027,Abnormal data,Abnormal data,Normal data
44,44,3007228,-32,-64,0,-20.635963,11.576547,-41.49353,47.765808286278144,71.55417527999327,0.28384482143983,0.004309624268427269,Abnormal data,Abnormal data,Normal data
45,45,3007325,64,96,32,-20.386127,11.788084,-41.154537,47.41570429863458,119.73303637676612,0.2816749784201157,0.007211380709548509,Abnormal data,Abnormal data,Normal data
46,46,3007423,0,32,-32,-20.326025,11.838687,-41.112442,47.36596551732011,45.254833995939045,0.2813667118728801,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
47,47,3007520,0,-32,-32,-20.266253,11.729161,-41.070728,47.276832876937874,45.254833995939045,0.2808142936074846,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
48,48,3007618,0,0,32,-20.206806,11.699904,-40.737682,46.95488789321061,32.0,0.2788189719307037,0.001927322564337235,Abnormal data,Abnormal data,Normal data
49,49,3007715,-64,128,96,-20.33494,11.989341,-40.116379,46.54651379522984,172.32527382830412,0.2762879876597167,0.010378949645465102,Abnormal data,Abnormal data,Normal data
50,50,3007813,32,-128,-64,-20.182129,11.641007,-40.224705,46.4850327232725,146.64242223858687,0.27590694579918523,0.008832101539671774,Abnormal data,Abnormal data,Normal data
51,51,3007910,-32,64,-32,-20.216572,11.771331,-40.187553,46.50068207102509,78.38367176906169,0.27600393591978506,0.004720956852378628,Abnormal data,Abnormal data,Normal data
52,52,3008008,0,32,-32,-20.15781,11.821609,-40.15073,46.45609607874817,45.254833995939045,0.2757276048652025,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
53,53,3008105,64,-64,224,-19.913805,11.633549,-38.96,45.27450377324335,241.594701928664,0.26840443830116445,0.014550966264107582,Abnormal data,Abnormal data,Normal data
54,55,3008300,0,-64,-128,-19.89119,11.417801,-39.619953,45.77954013545691,143.10835055998655,0.2715345072633228,0.008619248536854538,Abnormal data,Abnormal data,Normal data
55,56,3008398,0,-96,-128,-19.833883,11.152482,-40.013664,46.0310121149091,160.0,0.2730930576898424,0.009636612821686175,Abnormal data,Abnormal data,Normal data
56,57,3008544,-64,32,-32,-19.960812,11.203958,-39.978062,46.067430271732675,78.38367176906169,0.2733187668681535,0.004720956852378628,Abnormal data,Abnormal data,Normal data
57,58,3008641,-128,0,-32,-20.270685,11.17635,-39.942768,46.16531365856349,131.93938001976514,0.273925419723182,0.007946554507398708,Abnormal data,Abnormal data,Normal data
58,59,3008739,32,0,-64,-20.120871,11.148871,-40.04874,46.184936396631336,71.55417527999327,0.2740470357650637,0.004309624268427269,Abnormal data,Abnormal data,Normal data
59,60,3008836,-64,-32,-32,-20.246405,11.043022,-40.013424,46.183756349178495,78.38367176906169,0.2740397221730486,0.004720956852378628,Abnormal data,Abnormal data,Normal data
60,61,3008934,32,32,-32,-20.097229,11.094351,-39.978409,46.10050350875707,55.42562584220407,0.2735237452032469,0.003338220604006027,Abnormal data,Abnormal data,Normal data
61,62,3009031,32,32,0,-19.948748,11.14545,-39.804459,45.89736984569688,45.254833995939045,0.2722647816483705,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
62,63,3009129,64,32,-32,-19.709919,11.196321,-39.770622,45.77707816351417,78.38367176906169,0.27151924867495125,0.004720956852378628,Abnormal data,Abnormal data,Normal data
63,64,3009226,0,-32,32,-19.653912,11.091164,-39.460743,45.45811713974402,45.254833995939045,0.26954242071692985,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
64,65,3009324,-32,32,-32,-19.68891,11.141984,-39.428623,45.45781886673056,55.42562584220407,0.26954057210726223,0.003338220604006027,Abnormal data,Abnormal data,Normal data
65,66,3009421,64,-32,0,-19.452291,11.037334,-39.259579,45.18328131326319,71.55417527999327,0.26783906793974305,0.004309624268427269,Abnormal data,Abnormal data,Normal data
66,67,3009519,-32,0,160,-19.487728,11.010603,-38.408257,44.45446126997426,163.1686244349691,0.2633220525975231,0.009827455364543245,Abnormal data,Abnormal data,Normal data
67,68,3009616,-64,-64,32,-19.613111,10.829333,-38.107533,44.205572586149124,96.0,0.26177951268839855,0.005781967693011704,Abnormal data,Abnormal data,Normal data
68,69,3009714,-32,64,-128,-19.647936,10.957706,-38.490379,44.58275434970537,146.64242223858687,0.26411717591332956,0.008832101539671774,Abnormal data,Abnormal data,Normal data
69,70,3009811,0,64,-64,-19.592838,11.085597,-38.598755,44.68370675414785,90.50966799187809,0.2647428496498021,0.005451291419106819,Abnormal data,Abnormal data,Normal data
70,71,3009909,32,-64,-128,-19.448507,10.904802,-38.977158,44.9040975518406,146.64242223858687,0.26610876792226046,0.008832101539671774,Abnormal data,Abnormal data,Normal data
71,72,3010007,-32,96,0,-19.483559,11.109513,-38.812584,44.826856092756564,101.19288512538814,0.2656300477512789,0.006094729089142072,Abnormal data,Abnormal data,Normal data
72,73,3010104,0,96,64,-19.429287,11.313587,-38.379967,44.48051608351714,115.37764081484765,0.2634835327785302,0.006949060330076643,Abnormal data,Abnormal data,Normal data
73,74,3010201,32,-64,96,-19.286375,11.132664,-37.815735,43.88542220336664,119.73303637676612,0.25979531342801576,0.007211380709548509,Abnormal data,Abnormal data,Normal data
74,75,3010299,0,0,-32,-19.232876,11.105944,-37.791351,43.83413877068549,32.0,0.25947747357940637,0.001927322564337235,Abnormal data,Abnormal data,Normal data
75,76,3010396,-64,32,32,-19.356762,11.155983,-37.499947,43.65072985442216,78.38367176906169,0.2583407582869416,0.004720956852378628,Abnormal data,Abnormal data,Normal data
76,77,3010494,-64,-32,128,-19.480074,11.052833,-36.810837,43.089164775056084,146.64242223858687,0.25486034072363656,0.008832101539671774,Abnormal data,Abnormal data,Normal data
77,78,3010591,32,-32,0,-19.338142,10.950086,-36.657696,42.86787603145246,45.254833995939045,0.25348885724273856,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
78,79,3010689,0,32,64,-19.28492,11.000245,-36.240368,42.50032708393959,71.55417527999327,0.25121089541907576,0.004309624268427269,Abnormal data,Abnormal data,Normal data
79,80,3010786,-32,0,-64,-19.319832,10.974084,-36.355213,42.60736955530873,71.55417527999327,0.25187431362483975,0.004309624268427269,Abnormal data,Abnormal data,Normal data
80,81,3010884,-128,-32,0,-19.6175,10.872102,-36.205341,42.589618747702886,131.93938001976514,0.251764299265286,0.007946554507398708,Abnormal data,Abnormal data,Normal data
81,82,3010981,-32,-96,-96,-19.651396,10.618867,-36.451004,42.75059524404919,139.48476619330157,0.25276198492229907,0.008401004289551676,Abnormal data,Abnormal data,Normal data
82,83,3011079,-64,-32,32,-19.772493,10.517905,-36.170593,42.54279731042286,78.38367176906169,0.2514741135706332,0.004720956852378628,Abnormal data,Abnormal data,Normal data
83,84,3011176,32,64,64,-19.631384,10.644409,-35.76136,42.16123278278681,96.0,0.24910928724450584,0.005781967693011704,Abnormal data,Abnormal data,Normal data
84,85,3011274,0,-96,0,-19.577969,10.392484,-35.615566,41.949602326548614,96.0,0.24779766302874595,0.005781967693011704,Abnormal data,Abnormal data,Normal data
85,86,3011371,0,64,32,-19.524822,10.519091,-35.340832,41.72342694518499,71.55417527999327,0.2463958935836555,0.004309624268427269,Abnormal data,Abnormal data,Normal data
86,87,3011469,32,-64,-64,-19.385275,10.343323,-35.456966,41.71294349998703,96.0,0.24633092022948588,0.005781967693011704,Abnormal data,Abnormal data,Normal data
87,88,3011566,-64,0,0,-19.505903,10.318947,-35.313786,41.64161861272943,64.0,0.24588886925546108,0.00385464512867447,Abnormal data,Abnormal data,Normal data
88,89,3011664,-64,32,-64,-19.625988,10.369932,-35.429241,41.80844427262092,96.0,0.24692280633244548,0.005781967693011704,Abnormal data,Abnormal data,Normal data
89,90,3011761,-32,-32,-32,-19.659325,10.270486,-35.415485,41.78789920439942,55.42562584220407,0.24679547395565649,0.003338220604006027,Abnormal data,Abnormal data,Normal data
90,91,3011859,64,0,0,-19.434494,10.246416,-35.273994,41.55650671787907,64.0,0.24536137040525166,0.00385464512867447,Abnormal data,Abnormal data,Normal data
91,92,3011956,96,96,-32,-19.124584,10.446958,-35.260956,41.45146152623278,139.48476619330157,0.24471033076019538,0.008401004289551676,Abnormal data,Abnormal data,Normal data
92,93,3012054,-32,-32,0,-19.159138,10.347754,-35.121094,41.32359889342161,45.254833995939045,0.24391787522961153,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
93,94,3012151,-32,32,0,-19.193516,10.398283,-34.982239,41.23435935289241,45.254833995939045,0.2433647944280957,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
94,95,3012249,-64,0,-64,-19.313183,10.374063,-35.096592,41.38104627403616,90.50966799187809,0.24427391744057386,0.005451291419106819,Abnormal data,Abnormal data,Normal data
95,96,3012346,-64,32,64,-19.432318,10.424328,-34.707378,41.12035608721782,96.0,0.24265823523717187,0.005781967693011704,Abnormal data,Abnormal data,Normal data
96,97,3012444,-32,0,32,-19.465763,10.400145,-34.445889,40.909634735518175,45.254833995939045,0.24135224538779107,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
97,98,3012541,0,-32,0,-19.414083,10.301989,-34.311211,40.74673970238025,32.0,0.24034266919593034,0.001927322564337235,Abnormal data,Abnormal data,Normal data
98,99,3012639,-64,-96,64,-19.532187,10.05626,-33.928062,40.41964974200559,131.93938001976514,0.23831546044542573,0.007946554507398708,Abnormal data,Abnormal data,Normal data
99,100,3012736,-32,0,0,-19.565155,10.033018,-33.796089,40.3191315885929,32.0,0.2376924780709458,0.001927322564337235,Abnormal data,Abnormal data,Normal data
100,101,3012834,-64,64,-64,-19.682371,10.157482,-33.9132,40.50525031402677,110.85125168440814,0.2388459879750716,0.006676441208012054,Abnormal data,Abnormal data,Normal data
101,102,3012931,32,64,96,-19.546274,10.281507,-33.411129,40.0508396232684,119.73303637676612,0.2360296822481302,0.007211380709548509,Abnormal data,Abnormal data,Normal data
102,103,3013029,32,-32,0,-19.410753,10.184232,-33.282169,39.85221056354834,45.254833995939045,0.23479863691886427,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
103,104,3013126,0,-64,-64,-19.359802,10.013808,-33.400356,39.88310500784517,90.50966799187809,0.23499011172826767,0.005451291419106819,Abnormal data,Abnormal data,Normal data
104,105,3013224,-64,0,0,-19.476717,9.990822,-33.272263,39.82715800148113,64.0,0.23464336840194913,0.00385464512867447,Abnormal data,Abnormal data,Normal data
105,106,3013321,64,-64,-96,-19.258465,9.821336,-33.51207,39.87989406538113,131.93938001976514,0.23497021123773287,0.007946554507398708,Abnormal data,Abnormal data,Normal data
106,107,3013419,32,0,0,-19.124575,9.798857,-33.384281,39.702357427790545,32.0,0.23386989062609884,0.001927322564337235,Abnormal data,Abnormal data,Normal data
107,108,3013516,-96,0,0,-19.32506,9.776476,-33.257381,39.6874138482383,96.0,0.2337772746522014,0.005781967693011704,Abnormal data,Abnormal data,Normal data
108,109,3013614,-96,-32,96,-19.524807,9.681257,-32.767578,39.35300488493073,139.48476619330157,0.23170470484330924,0.008401004289551676,Abnormal data,Abnormal data,Normal data
109,110,3013760,32,64,-96,-19.390722,9.804884,-33.006897,39.516972296765715,119.73303637676612,0.23272092732745006,0.007211380709548509,Abnormal data,Abnormal data,Normal data
110,111,3013858,0,32,-64,-19.34034,9.855339,-33.123905,39.60264562588649,71.55417527999327,0.2332519057845068,0.004309624268427269,Abnormal data,Abnormal data,Normal data
111,112,3013955,64,64,0,-19.124279,9.978198,-32.999249,39.42401447292051,90.50966799187809,0.23214480168387785,0.005451291419106819,Abnormal data,Abnormal data,Normal data
112,113,3014053,0,32,32,-19.074745,10.028109,-32.75539,39.20872914266676,45.254833995939045,0.23081052561852333,0.0027256457095534096,Abnormal data,Abnormal data,Normal data
113,114,3014150,-32,-32,-128,-19.108149,9.93303,-33.111847,39.49912473635979,135.7645019878171,0.23261031332209015,0.008176937128660229,Abnormal data,Abnormal data,Normal data
114,115,3014248,-32,-32,64,-19.14139,9.838302,-32.749069,39.18783634933249,78.38367176906169,0.2306810381422914,0.004720956852378628,Abnormal data,Abnormal data,Normal data
115,116,3014345,32,-32,32,-19.009832,9.743921,-32.507622,38.89811302900629,55.42562584220407,0.228885416994159,0.003338220604006027,Abnormal data,Abnormal data,Normal data
116,117,3014443,0,32,-64,-18.961006,9.794056,-32.624771,38.98485557579524,71.55417527999327,0.22942302215235522,0.004309624268427269,Abnormal data,Abnormal data,Normal data
117,118,3014540,-32,0,-128,-18.994423,9.772033,-32.978466,39.29198332699908,131.93938001976514,0.23132651091749512,0.007946554507398708,Abnormal data,Abnormal data,Normal data
118,119,3018496,-96,-32,64,-3.072146,0.305121,1.008023,3.247659193709525,119.73303637676612,0.007934239246020847,0.007211380709548509,Normal data,Normal data,Normal data
119,120,3018545,-32,-32,32,-3.114052,0.268404,1.072766,3.3045706917353126,55.42562584220407,0.008286960212051263,0.003338220604006027,Normal data,Normal data,Normal data
120,121,3018691,32,0,0,-3.063229,0.268099,1.070529,3.2559608904412536,32.0,0.00798569075568907,0.001927322564337235,Normal data,Normal data,Normal data
121,122,3018789,32,-32,0,-3.012517,0.231484,1.0683,3.2047009856685538,45.254833995939045,0.007667996726235458,0.0027256457095534096,Normal data,Normal data,Normal data
122,123,3018935,-32,0,96,-3.05441,0.231221,1.265511,3.3142724224272815,101.19288512538814,0.008347088726332993,0.006094729089142072,Normal data,Normal data,Normal data
123,124,3019033,0,-64,-32,-3.049999,0.158454,1.196418,3.2800941451185515,71.55417527999327,0.00813526167191021,0.004309624268427269,Normal data,Normal data,Normal data
124,125,3019130,-64,-32,32,-3.137888,0.122016,1.260307,3.3837261619476537,78.38367176906169,0.00877754286913117,0.004720956852378628,Normal data,Normal data,Normal data
125,126,3019277,-64,-32,32,-3.22563,0.085638,1.323971,3.4878248196813155,78.38367176906169,0.009422716171398655,0.004720956852378628,Normal data,Normal data,Normal data
126,127,3019374,-64,64,160,-3.313225,0.157986,1.652122,3.7056614227024305,183.82600468921692,0.010772804285747293,0.011071625210921567,Normal data,Normal data,Normal data
127,128,3019520,0,32,-32,-3.308451,0.194035,1.582452,3.6725538706641188,45.254833995939045,0.01056761327614561,0.0027256457095534096,Normal data,Normal data,Normal data
128,129,3019618,32,96,64,-3.257641,0.302445,1.711496,3.692277944700534,119.73303637676612,0.010689857368983008,0.007211380709548509,Normal data,Normal data,Normal data
129,130,3019715,32,-64,0,-3.206942,0.229626,1.70796,3.6406500041668384,71.55417527999327,0.010369882360576893,0.004309624268427269,Normal data,Normal data,Normal data
130,131,3019813,-32,0,64,-3.248315,0.229366,1.836378,3.7385081596895033,71.55417527999327,0.010976378839272095,0.004309624268427269,Normal data,Normal data,Normal data
131,132,3019910,0,0,64,-3.243652,0.229106,1.964427,3.799044787136498,64.0,0.01135156730652439,0.00385464512867447,Normal data,Normal data,Normal data
132,133,3020008,32,-32,-32,-3.193122,0.192685,1.894522,3.717844701516323,55.42562584220407,0.010848312715883976,0.003338220604006027,Normal data,Normal data,Normal data
133,134,3020154,32,-128,-128,-3.142703,0.04789,1.627544,3.539459714454312,183.82600468921692,0.00974273428016391,0.011071625210921567,Normal data,Normal data,Normal data
134,135,3020252,-64,-32,-32,-3.229827,0.01164,1.55839,3.586153556615918,78.38367176906169,0.010032129177262749,0.004720956852378628,Normal data,Normal data,Normal data
135,136,3020349,64,0,0,-3.1336,0.011626,1.55519,3.498313888143258,64.0,0.009487724376928214,0.00385464512867447,Normal data,Normal data,Normal data
136,137,3020447,-768,-320,-320,-4.228265,-0.349762,0.896174,4.336321736811627,891.4168497397836,0.014681454083172172,0.05368899402293435,Normal data,Normal data,Normal data
137,138,3020544,736,-960,-192,-3.154217,-1.439191,0.499117,3.5027808091941752,1224.8101893762969,0.009515409058634312,0.07376888484422184,Normal data,Normal data,Normal data
138,139,3020642,352,0,416,-2.632039,-1.437528,1.355913,3.2912939874575167,544.9403637096449,0.008204675047875082,0.03282112059986682,Normal data,Normal data,Normal data
139,140,3020739,768,512,96,-1.492629,-0.844823,1.55229,2.313281538652397,928.0,0.002143237417538865,0.05589235436577981,Normal data,Normal data,Normal data
140,141,3020837,448,-128,128,-0.818805,-0.992944,1.814607,2.2246748031139294,483.189403857328,0.0015940785579044146,0.029101932528215163,Normal data,Normal data,Normal data
141,142,3020934,0,-32,256,-0.817568,-1.029113,2.342155,2.6857365927093446,257.9922479455536,0.00445160586727375,0.0155385712777985,Normal data,Normal data,Normal data
142,143,3021032,512,0,160,-0.044231,-1.027913,2.670344,2.861695056302471,536.4177476556868,0.005542145413986662,0.03230781340524256,Normal data,Normal data,Normal data
143,144,3021129,288,288,128,0.393932,-0.691337,2.931514,3.037581867273539,426.9332500520427,0.006632240878520268,0.025713690196597902,Normal data,Normal data,Normal data
144,145,3021275,-160,288,160,0.148915,-0.353605,3.25896,3.2814680334950697,366.2567405523071,0.008143776633775452,0.022059215012720932,Normal data,Normal data,Normal data
145,146,3021373,-64,-224,-448,0.050758,-0.616444,2.31722,2.3983511227716425,504.951482817904,0.002670474038102778,0.030412637085327873,Normal data,Normal data,Normal data
146,147,3021519,-32,0,192,0.001728,-0.615717,2.715806,2.784728467859838,194.64840096954302,0.005065128811555115,0.011723445478148811,Normal data,Normal data,Normal data
147,148,3021617,-96,384,32,-0.145002,-0.162742,2.777445,2.785984792957959,397.1095566717074,0.005072915150302633,0.0239174440339793,Normal data,Normal data,Normal data
148,149,3021714,-160,2144,1504,-0.38942,2.378921,5.932515,6.403565201188007,2623.804870793558,0.027493629778222492,0.158028697871824,Normal data,Normal data,Normal data
149,150,3021812,-3712,2240,5920,-6.0739,5.141698,18.707447,20.329729284744865,7337.775139645531,0.11380395755108338,0.4419456124584887,Normal data,Normal data,Normal data
150,151,3021909,-480,-2112,-224,-6.852336,2.414211,18.122578,19.524619247900866,2177.411307034112,0.10881411894539912,0.13114293574655858,Normal data,Normal data,Normal data
151,152,3022104,-96,-32,-192,-6.671624,2.664673,16.798016,18.26976711757873,217.03455946000858,0.10103690922528258,0.013071737615258306,Normal data,Normal data,Normal data
152,153,3022202,-224,-320,64,-7.032256,2.230917,16.912729,18.45182964743242,395.8181400592954,0.10216528000509997,0.023839663522196124,Normal data,Normal data,Normal data
153,154,3022299,64,160,0,-6.914071,2.444085,16.871687,18.396514656484122,172.32527382830412,0.10182245372710592,0.010378949645465102,Normal data,Normal data,Normal data
154,155,3022445,-64,-480,320,-7.009028,1.791064,17.605749,19.03409524006542,580.4274287109457,0.10577399334852179,0.034958465009838985,Normal data,Normal data,Normal data
155,156,3022543,1184,544,-1728,-5.028916,2.531051,13.363259,14.50078985437476,2164.2033176205973,0.07767788078042238,0.13034743399574003,Normal data,Normal data,Normal data
156,157,3022640,-960,-992,832,-6.65166,1.160923,15.417154,16.830952451576977,1611.7965132112677,0.09211955304005422,0.09707661840725482,Normal data,Normal data,Normal data
157,158,3022738,-1056,736,-1344,-8.465692,2.191971,11.959458,14.81557672038011,1860.958892614235,0.07962883851871251,0.11208337703248276,Normal data,Normal data,Normal data
158,159,3022835,1152,96,160,-6.421076,2.325337,12.345231,14.108229428411844,1167.0132818438701,0.07524490506419347,0.07028784471809188,Normal data,Normal data,Normal data
159,160,3022933,-320,-32,32,-6.985374,2.276515,12.396466,14.41007771506653,323.1841580275865,0.07711567323858283,0.019465003756340565,Normal data,Normal data,Normal data
160,161,3023079,160,288,-128,-6.683539,2.682609,12.031295,14.022059192159581,353.45155254999236,0.07471084692078991,0.02128797351967588,Normal data,Normal data,Normal data
161,162,3023177,0,-160,128,-6.67144,2.450402,12.33299,14.234297452818105,204.89997559785115,0.07602623813214353,0.012340885825058979,Normal data,Normal data,Normal data
162,163,3023323,-160,-192,128,-6.948547,2.172345,12.633814,14.581311477258485,280.7988603965479,0.0781769304557097,0.0169121868650765,Normal data,Normal data,Normal data
163,164,3023420,96,-64,0,-6.762258,2.077489,12.600965,14.450896606609225,115.37764081484765,0.07736865689490315,0.006949060330076643,Normal data,Normal data,Normal data
164,165,3023518,-256,64,128,-7.213374,2.166243,12.900302,14.93797726903241,293.28484447717375,0.08038744163514656,0.01766420307934355,Normal data,Normal data,Normal data
