,time_seconds,time_seconds_delta,Timestamp,Data,X,Y,Z,Gmag,Gmag_norm,Std threshold,Q3 threshold,HO threshold
22,2.521,0.08800000000000008,1900-01-01 18:54:51.827,0000274962 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
23,2.611,0.0900000000000003,1900-01-01 18:54:51.917,0000275052 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
24,2.7,0.08899999999999997,1900-01-01 18:54:52.006,0000275142 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
25,2.88,0.17999999999999972,1900-01-01 18:54:52.186,0000275232 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
26,2.97,0.0900000000000003,1900-01-01 18:54:52.276,0000275412 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
27,3.061,0.09099999999999975,1900-01-01 18:54:52.367,0000275502 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
28,3.148,0.08700000000000019,1900-01-01 18:54:52.454,0000275592 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
29,3.243,0.09499999999999975,1900-01-01 18:54:52.549,0000275682 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
30,3.329,0.0860000000000003,1900-01-01 18:54:52.635,0000275772 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
31,3.42,0.09099999999999975,1900-01-01 18:54:52.726,0000275862 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
32,3.509,0.08899999999999997,1900-01-01 18:54:52.815,0000275952 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
33,3.602,0.09299999999999997,1900-01-01 18:54:52.908,0000276045 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
34,3.783,0.18100000000000005,1900-01-01 18:54:53.089,0000276132 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
35,3.873,0.0900000000000003,1900-01-01 18:54:53.179,0000276312 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
36,3.965,0.09199999999999964,1900-01-01 18:54:53.271,0000276402 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
37,4.051,0.0860000000000003,1900-01-01 18:54:53.357,0000276492 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
38,4.14,0.08899999999999952,1900-01-01 18:54:53.446,0000276582 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
39,4.234,0.0940000000000003,1900-01-01 18:54:53.540,0000276672 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
40,4.319,0.08499999999999996,1900-01-01 18:54:53.625,0000276762 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
41,4.408,0.08900000000000041,1900-01-01 18:54:53.714,0000276852 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
42,4.499,0.0909999999999993,1900-01-01 18:54:53.805,0000276942 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
43,4.588,0.08900000000000041,1900-01-01 18:54:53.894,0000277032 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
44,4.679,0.09100000000000019,1900-01-01 18:54:53.985,0000277122 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
45,4.771,0.09199999999999964,1900-01-01 18:54:54.077,0000277212 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
46,4.858,0.08699999999999974,1900-01-01 18:54:54.164,0000277302 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
47,4.948,0.09000000000000075,1900-01-01 18:54:54.254,0000277392 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
48,5.129,0.18099999999999916,1900-01-01 18:54:54.435,0000277572 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
49,5.219,0.09000000000000075,1900-01-01 18:54:54.525,0000277662 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
50,5.363,0.14400000000000013,1900-01-01 18:54:54.669,0000277752 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
51,5.446,0.0829999999999993,1900-01-01 18:54:54.752,0000277887 [app] INFO: GYRO: ,-7.311,-2.552,52.319,52.88895145491164,0.9473138102692739,Abnormal data,Abnormal data,Abnormal data
52,5.537,0.09100000000000019,1900-01-01 18:54:54.843,0000277977 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
53,5.671,0.13400000000000034,1900-01-01 18:54:54.977,0000278067 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
54,5.805,0.13399999999999945,1900-01-01 18:54:55.111,0000278202 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
55,5.896,0.09100000000000019,1900-01-01 18:54:55.202,0000278337 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
56,5.985,0.08900000000000041,1900-01-01 18:54:55.291,0000278427 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
57,6.076,0.0909999999999993,1900-01-01 18:54:55.382,0000278517 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
58,6.164,0.08800000000000008,1900-01-01 18:54:55.470,0000278607 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
59,6.256,0.09200000000000053,1900-01-01 18:54:55.562,0000278697 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
60,6.349,0.09299999999999997,1900-01-01 18:54:55.655,0000278787 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
61,6.433,0.08399999999999963,1900-01-01 18:54:55.739,0000278877 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
62,6.526,0.09299999999999997,1900-01-01 18:54:55.832,0000278967 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
63,6.614,0.08800000000000008,1900-01-01 18:54:55.920,0000279057 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
64,6.751,0.13700000000000045,1900-01-01 18:54:56.057,0000279147 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
65,6.886,0.1349999999999998,1900-01-01 18:54:56.192,0000279282 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
66,7.019,0.133,1900-01-01 18:54:56.325,0000279417 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
67,7.244,0.22499999999999964,1900-01-01 18:54:56.550,0000279687 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
68,7.383,0.13900000000000023,1900-01-01 18:54:56.689,0000279777 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
69,7.47,0.08699999999999974,1900-01-01 18:54:56.776,0000279912 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
70,7.561,0.09100000000000019,1900-01-01 18:54:56.867,0000280002 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
71,7.74,0.17900000000000027,1900-01-01 18:54:57.046,0000280092 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
72,7.923,0.18299999999999983,1900-01-01 18:54:57.229,0000280272 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
73,8.009,0.0860000000000003,1900-01-01 18:54:57.315,0000280452 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
74,8.101,0.09200000000000053,1900-01-01 18:54:57.407,0000280542 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
75,8.191,0.08999999999999986,1900-01-01 18:54:57.497,0000280632 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
76,8.417,0.2259999999999991,1900-01-01 18:54:57.723,0000280722 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
77,8.684,0.26699999999999946,1900-01-01 18:54:57.990,0000280947 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
78,8.776,0.09200000000000053,1900-01-01 18:54:58.082,0000281217 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
79,8.959,0.18299999999999983,1900-01-01 18:54:58.265,0000281307 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
80,9.092,0.1330000000000009,1900-01-01 18:54:58.398,0000281487 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
81,9.181,0.08899999999999864,1900-01-01 18:54:58.487,0000281622 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
82,9.27,0.08900000000000041,1900-01-01 18:54:58.576,0000281712 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
83,9.406,0.136000000000001,1900-01-01 18:54:58.712,0000281847 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
84,9.587,0.18099999999999916,1900-01-01 18:54:58.893,0000281937 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
85,9.674,0.08699999999999974,1900-01-01 18:54:58.980,0000282117 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
86,9.766,0.09200000000000053,1900-01-01 18:54:59.072,0000282207 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
87,9.856,0.08999999999999986,1900-01-01 18:54:59.162,0000282297 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
88,9.996,0.14000000000000057,1900-01-01 18:54:59.302,0000282387 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
89,10.078,0.08199999999999896,1900-01-01 18:54:59.384,0000282521 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
90,10.172,0.0940000000000012,1900-01-01 18:54:59.478,0000282612 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
91,10.259,0.08699999999999974,1900-01-01 18:54:59.565,0000282702 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
92,10.35,0.0909999999999993,1900-01-01 18:54:59.656,0000282792 [app] INFO: GYRO: ,-3.248,-0.1,5.458,6.352107366850784,0.0,Normal data,Normal data,Normal data
93,10.441,0.09100000000000108,1900-01-01 18:54:59.747,0000282886 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
94,10.667,0.2259999999999991,1900-01-01 18:54:59.973,0000282972 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
95,10.754,0.08699999999999974,1900-01-01 18:55:00.060,0000283197 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
96,10.984,0.23000000000000043,1900-01-01 18:55:00.290,0000283286 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
97,11.025,0.04100000000000037,1900-01-01 18:55:00.331,0000283467 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
98,11.207,0.18200000000000038,1900-01-01 18:55:00.513,0000283556 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
99,11.43,0.22299999999999898,1900-01-01 18:55:00.736,0000283782 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
100,11.563,0.1330000000000009,1900-01-01 18:55:00.869,0000283961 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
101,11.655,0.09199999999999875,1900-01-01 18:55:00.961,0000284097 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
102,11.791,0.136000000000001,1900-01-01 18:55:01.097,0000284187 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
103,11.883,0.09199999999999875,1900-01-01 18:55:01.189,0000284321 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
104,11.972,0.08900000000000041,1900-01-01 18:55:01.278,0000284411 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
105,12.064,0.09200000000000053,1900-01-01 18:55:01.370,0000284501 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
106,12.196,0.13199999999999967,1900-01-01 18:55:01.502,0000284591 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
107,12.287,0.09100000000000108,1900-01-01 18:55:01.593,0000284727 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
108,12.375,0.08799999999999919,1900-01-01 18:55:01.681,0000284817 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
109,12.465,0.08999999999999986,1900-01-01 18:55:01.771,0000284907 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
110,12.557,0.09200000000000053,1900-01-01 18:55:01.863,0000284997 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
111,12.644,0.08699999999999974,1900-01-01 18:55:01.950,0000285086 [app] INFO: GYRO: ,11.1,2.408,-54.302,55.4771634819229,1.0,Abnormal data,Abnormal data,Abnormal data
