Timestamp,Mode,Data,X,Y,Z
18:54:57:407,RX,0000280542 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:57:497,RX,0000280632 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:57:723,RX,0000280722 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:57:990,RX,0000280947 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:082,RX,0000281217 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:265,RX,0000281307 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:398,RX,0000281487 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:487,RX,0000281622 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:576,RX,0000281712 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:712,RX,0000281847 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:893,RX,0000281937 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:58:980,RX,0000282117 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:072,RX,0000282207 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:162,RX,0000282297 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:302,RX,0000282387 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:384,RX,0000282521 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:478,RX,0000282612 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:565,RX,0000282702 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:656,RX,0000282792 [app] INFO: GYRO: ,-3.248,-0.1,5.458
18:54:59:747,RX,0000282886 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:54:59:973,RX,0000282972 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:00:060,RX,0000283197 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:00:290,RX,0000283286 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:00:331,RX,0000283467 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:00:513,RX,0000283556 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:00:736,RX,0000283782 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:00:869,RX,0000283961 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:00:961,RX,0000284097 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:097,RX,0000284187 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:189,RX,0000284321 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:278,RX,0000284411 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:370,RX,0000284501 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:502,RX,0000284591 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:593,RX,0000284727 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:681,RX,0000284817 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:771,RX,0000284907 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:863,RX,0000284997 [app] INFO: GYRO: ,11.1,2.408,-54.302
18:55:01:950,RX,0000285086 [app] INFO: GYRO: ,11.1,2.408,-54.302
